turbine_id,operating_hours,wind_speed_ms,ambient_temp_c,wind_direction_deg,gearbox_oil_temp_c,gearbox_bearing_temp_c,generator_winding_temp_c,generator_rpm,rotor_rpm,blade_pitch_angle_deg,hydraulic_pressure_bar,active_power_kw
WTG_33,323,7.77,22.48,202.55,97.96,83.78,118.02,967.04,10.74,0.0,150.2,1031.61
WTG_33,324,8.09,15.08,213.46,99.4,84.01,113.96,989.01,10.99,0.0,152.88,1175.05
WTG_33,325,5.55,25.42,217.51,92.67,83.95,110.05,686.51,7.63,0.0,150.02,366.64
WTG_33,326,7.62,19.04,202.48,96.45,85.45,115.7,955.5,10.62,0.0,152.21,988.88
WTG_33,327,9.25,17.59,194.64,103.42,84.88,129.55,1157.13,12.86,0.0,149.62,1754.71
WTG_33,328,11.36,13.87,212.36,106.62,88.07,129.33,1421.53,15.79,0.0,151.2,2000.0
WTG_33,329,7.22,21.62,231.57,95.8,85.83,114.34,914.53,10.16,0.0,148.42,814.82
WTG_33,330,14.52,17.13,191.58,107.33,90.02,135.39,1800.0,20.0,6.31,148.71,2000.0
WTG_33,331,12.76,20.72,204.24,108.52,89.08,135.63,1633.08,18.15,1.89,145.12,2000.0
WTG_33,332,10.33,15.89,185.84,107.84,88.22,133.78,1310.72,14.56,0.0,147.74,2000.0
WTG_33,333,8.13,13.38,193.08,102.79,87.62,114.19,1024.48,11.38,0.0,147.97,1168.82
WTG_33,334,8.69,19.71,219.98,105.6,87.55,126.78,1081.36,12.02,0.0,145.25,1447.02
WTG_33,335,12.16,17.72,190.52,109.74,90.04,135.75,1510.68,16.79,0.41,145.64,2000.0
WTG_33,336,9.03,15.51,233.67,105.32,90.05,126.48,1140.45,12.67,0.0,148.65,1603.87
WTG_33,337,9.55,19.75,205.63,107.98,89.71,136.53,1217.94,13.53,0.0,145.96,1898.47
WTG_33,338,10.33,17.85,215.12,109.33,90.06,138.15,1334.64,14.83,0.0,146.62,2000.0
WTG_33,339,3.0,22.48,215.48,94.96,87.88,105.56,540.0,6.0,0.0,147.49,51.29
WTG_33,340,14.77,17.82,189.67,110.66,92.83,138.11,1800.0,20.0,6.92,143.07,2000.0
WTG_33,341,5.4,13.6,212.64,98.36,87.47,103.52,706.73,7.85,0.0,146.63,342.6
WTG_33,342,6.78,17.31,216.34,99.44,90.2,113.77,866.87,9.63,0.0,142.29,667.94
WTG_33,343,10.57,17.48,200.84,113.7,91.84,137.96,1316.62,14.63,0.0,142.1,2000.0
WTG_33,344,10.57,17.71,213.79,111.85,93.48,139.29,1323.36,14.7,0.0,142.71,2000.0
WTG_33,345,10.52,17.97,201.34,112.79,91.89,138.91,1317.09,14.63,0.0,144.11,2000.0
WTG_33,346,11.16,19.2,204.19,114.33,92.91,141.87,1361.42,15.13,0.0,140.77,2000.0
WTG_34,1,13.25,21.33,210.3,82.22,62.48,102.92,1698.21,18.87,3.13,183.73,2000.0
WTG_34,2,6.09,23.66,192.81,71.32,59.65,77.52,742.91,8.25,0.0,185.06,496.03
WTG_34,3,9.56,13.39,162.9,80.96,61.22,92.9,1221.12,13.57,0.0,183.54,1913.08
WTG_34,4,10.5,15.2,203.48,82.88,61.89,98.76,1281.73,14.24,0.0,183.57,2000.0
WTG_34,5,7.47,17.23,177.22,74.0,60.21,79.57,939.94,10.44,0.0,185.58,921.15
WTG_34,6,7.53,13.16,186.15,73.98,59.43,76.23,924.91,10.28,0.0,185.72,953.34
WTG_34,7,13.16,19.75,205.93,81.34,63.2,103.16,1625.84,18.06,2.9,185.24,2000.0
WTG_34,8,12.26,22.82,203.21,82.33,62.43,106.65,1527.69,16.97,0.65,183.02,2000.0
WTG_34,9,9.24,17.97,211.6,80.8,62.04,96.03,1160.88,12.9,0.0,184.44,1739.66
WTG_34,10,9.4,22.3,208.93,82.4,61.29,100.89,1182.05,13.13,0.0,183.54,1846.34
WTG_34,11,11.99,21.62,180.55,82.94,63.93,102.74,1522.37,16.92,0.0,185.09,2000.0
WTG_34,12,5.42,14.68,185.99,69.85,59.33,68.44,657.58,7.31,0.0,186.88,352.08
WTG_34,13,9.46,22.02,186.32,82.28,61.53,102.55,1178.84,13.1,0.0,188.09,1861.39
WTG_34,14,12.89,19.99,163.07,83.58,62.34,104.23,1611.33,17.9,2.22,185.65,2000.0
WTG_34,15,11.99,16.99,197.8,83.23,61.52,98.26,1498.05,16.64,0.0,182.22,2000.0
WTG_34,16,6.31,13.7,160.07,70.68,59.36,69.7,818.49,9.09,0.0,182.78,536.87
WTG_34,17,7.17,17.95,160.91,74.92,60.34,78.71,904.61,10.05,0.0,182.02,835.65
WTG_34,18,10.58,17.7,174.23,82.49,62.23,103.56,1324.51,14.72,0.0,183.24,2000.0
WTG_34,19,6.16,23.62,180.89,70.62,59.36,77.63,776.06,8.62,0.0,184.84,504.87
WTG_34,20,8.12,22.28,181.71,76.64,59.87,90.9,1006.5,11.18,0.0,181.33,1187.67
WTG_34,21,7.31,20.51,185.52,71.85,60.0,81.6,945.77,10.51,0.0,187.52,862.61
WTG_34,22,12.07,17.21,181.22,82.37,62.78,98.93,1528.49,16.98,0.17,183.25,2000.0
WTG_34,23,10.89,19.6,177.78,83.03,62.23,103.93,1386.01,15.4,0.0,185.26,2000.0
WTG_34,24,8.32,24.91,196.82,78.53,61.77,91.99,1033.17,11.48,0.0,184.55,1261.44
WTG_34,25,11.69,23.28,177.38,81.69,62.4,107.24,1526.09,16.96,0.0,182.9,2000.0
WTG_34,26,3.37,19.02,193.75,67.89,59.42,68.12,540.0,6.0,0.0,184.42,76.18
WTG_34,27,6.26,15.22,177.07,69.95,59.55,70.72,776.34,8.63,0.0,183.3,538.28
WTG_34,28,8.41,24.93,175.98,76.74,60.69,94.76,1077.64,11.97,0.0,187.1,1284.21
WTG_34,29,8.03,16.66,155.42,75.81,59.95,82.57,1038.59,11.54,0.0,186.25,1147.01
WTG_34,30,10.96,11.68,201.83,83.66,62.66,95.04,1384.76,15.39,0.0,184.5,2000.0
WTG_34,31,4.77,14.46,205.34,69.15,57.13,63.85,589.61,6.55,0.0,184.7,213.5
WTG_34,32,10.19,17.3,166.04,82.24,60.62,99.46,1274.94,14.17,0.0,185.43,2000.0
WTG_34,33,7.82,26.41,197.42,75.09,59.97,91.73,943.45,10.48,0.0,185.27,1053.73
WTG_34,34,7.93,16.95,189.07,77.68,60.78,82.9,990.16,11.0,0.0,187.84,1129.88
WTG_34,35,10.37,20.09,174.48,81.69,61.68,103.91,1324.26,14.71,0.0,185.53,2000.0
WTG_34,36,10.12,18.47,195.91,82.58,61.66,99.27,1300.7,14.45,0.0,185.83,2000.0
WTG_34,37,12.77,22.81,182.61,82.67,62.12,106.41,1623.4,18.04,1.92,181.68,2000.0
WTG_34,38,9.69,23.64,189.4,82.22,60.89,106.24,1207.9,13.42,0.0,183.09,1990.05
WTG_34,39,9.59,14.84,190.92,81.67,61.35,96.76,1238.4,13.76,0.0,182.01,1948.23
WTG_34,40,8.06,22.55,197.79,76.46,59.4,91.2,985.51,10.95,0.0,186.43,1158.22
WTG_34,41,8.04,18.8,203.61,76.68,61.44,84.71,1028.01,11.42,0.0,184.04,1149.91
WTG_34,42,8.28,7.08,175.97,77.03,60.25,77.01,1065.78,11.84,0.0,183.3,1272.71
WTG_34,43,15.03,15.84,161.14,85.02,62.9,99.88,1800.0,20.0,7.57,186.92,2000.0
WTG_34,44,14.96,16.95,173.14,81.9,63.09,101.02,1800.0,20.0,7.4,185.88,2000.0
WTG_34,45,9.53,15.16,173.16,81.07,61.64,95.31,1179.41,13.1,0.0,184.27,1900.16
WTG_34,46,6.21,13.44,176.89,70.4,60.48,69.68,802.85,8.92,0.0,182.84,514.11
WTG_34,47,8.19,30.23,185.77,76.3,59.49,96.9,1032.63,11.47,0.0,186.29,1204.79
WTG_34,48,10.49,15.86,181.23,82.03,60.68,100.07,1317.56,14.64,0.0,185.18,2000.0
WTG_34,49,3.57,22.81,189.86,68.22,58.88,67.72,540.0,6.0,0.0,185.32,106.28
WTG_34,50,9.74,24.81,200.39,83.32,61.17,107.57,1222.2,13.58,0.0,186.22,2000.0
WTG_34,51,4.94,21.81,181.74,69.76,59.68,70.53,601.04,6.68,0.0,187.07,255.67
WTG_34,52,12.0,17.7,175.71,81.91,61.18,99.15,1518.23,16.87,0.0,184.97,2000.0
WTG_34,53,8.68,17.39,175.91,78.89,59.66,89.58,1093.18,12.15,0.0,183.75,1445.08
WTG_34,54,8.86,11.36,191.17,79.03,61.72,86.32,1137.09,12.63,0.0,181.93,1540.82
WTG_34,55,9.87,11.82,230.35,82.4,61.77,94.59,1272.41,14.14,0.0,185.55,2000.0
WTG_34,56,3.0,17.33,188.45,67.94,58.23,64.78,540.0,6.0,0.0,184.1,72.65
WTG_34,57,7.21,14.84,170.05,74.65,58.19,75.74,929.71,10.33,0.0,184.56,815.97
WTG_34,58,13.97,19.46,205.8,81.04,63.48,103.66,1765.93,19.62,4.92,186.85,2000.0
WTG_34,59,8.27,13.95,165.96,76.65,61.03,81.97,1026.23,11.4,0.0,188.07,1253.63
WTG_34,60,11.37,24.63,179.58,82.26,62.56,107.93,1404.65,15.61,0.0,184.62,2000.0
WTG_34,61,9.24,23.75,176.84,80.54,60.7,102.58,1195.85,13.29,0.0,186.89,1753.3
WTG_34,62,6.74,11.72,183.73,73.1,60.41,68.49,810.57,9.01,0.0,183.86,669.43
WTG_34,63,6.67,18.78,166.05,73.14,59.37,78.91,829.35,9.22,0.0,184.64,689.84
WTG_34,64,3.09,19.88,184.85,66.39,57.21,68.74,540.0,6.0,0.0,182.51,75.64
WTG_34,65,8.53,14.94,192.82,76.28,59.34,85.74,1045.8,11.62,0.0,183.89,1359.82
WTG_34,66,9.65,16.79,178.08,82.66,60.12,99.12,1213.03,13.48,0.0,184.68,1962.23
WTG_34,67,8.34,26.4,199.29,77.49,60.98,95.82,1058.09,11.76,0.0,183.13,1265.97
WTG_34,68,7.96,16.32,182.29,75.49,59.24,83.67,1002.57,11.14,0.0,182.94,1087.83
WTG_34,69,7.43,16.98,196.82,73.74,61.04,78.22,949.46,10.55,0.0,182.09,888.21
WTG_34,70,10.55,15.97,163.24,83.74,61.66,99.95,1352.68,15.03,0.0,183.01,2000.0
WTG_34,71,6.77,18.68,199.04,71.1,59.41,74.78,848.45,9.43,0.0,185.99,669.94
WTG_34,72,11.1,16.51,175.41,82.72,61.67,100.26,1385.75,15.4,0.0,183.49,2000.0
WTG_34,73,11.22,11.39,227.53,81.48,62.71,93.87,1390.98,15.46,0.0,184.59,2000.0
WTG_34,74,12.96,16.69,178.76,81.05,62.39,100.73,1604.49,17.83,2.39,186.7,2000.0
WTG_34,75,10.18,10.68,189.37,82.29,60.78,92.35,1289.31,14.33,0.0,183.01,2000.0
WTG_34,76,6.83,19.22,187.82,73.27,60.28,77.32,898.36,9.98,0.0,184.11,697.63
WTG_34,77,14.13,12.04,193.48,82.74,64.01,92.91,1761.34,19.57,5.32,183.93,2000.0
WTG_34,78,5.7,23.62,162.12,70.23,59.16,76.78,677.67,7.53,0.0,184.46,411.29
WTG_34,79,8.99,19.5,187.17,79.88,60.59,95.09,1141.01,12.68,0.0,184.07,1596.77
WTG_34,80,6.04,14.31,183.64,69.6,58.42,67.63,764.0,8.49,0.0,183.06,482.01
WTG_34,81,11.8,15.9,195.72,82.95,62.95,98.22,1490.83,16.56,0.0,186.17,2000.0
WTG_34,82,8.13,15.15,191.94,75.81,60.48,81.67,1029.85,11.44,0.0,186.3,1182.39
WTG_34,83,11.55,18.59,188.59,82.18,62.58,102.31,1431.87,15.91,0.0,185.11,2000.0
WTG_34,84,6.39,9.3,179.22,72.0,59.73,65.3,793.73,8.82,0.0,184.7,559.34
WTG_34,85,11.56,19.01,191.41,83.65,62.83,102.22,1444.46,16.05,0.0,186.26,2000.0
WTG_34,86,5.64,21.43,185.83,69.3,58.9,74.04,696.25,7.74,0.0,187.08,380.13
WTG_34,87,8.73,15.3,195.35,78.26,60.6,88.12,1120.58,12.45,0.0,183.5,1445.9
WTG_34,88,10.64,19.92,190.34,83.25,63.12,102.61,1352.35,15.03,0.0,184.1,2000.0
WTG_34,89,9.53,14.53,218.61,82.42,60.65,94.88,1224.88,13.61,0.0,182.36,1915.58
WTG_34,90,7.61,14.44,208.35,74.46,59.73,77.64,954.19,10.6,0.0,183.3,973.99
WTG_34,91,3.09,14.62,179.76,67.2,59.67,59.53,540.0,6.0,0.0,182.13,59.5
WTG_34,92,7.66,18.82,175.44,75.62,60.78,81.37,933.79,10.38,0.0,185.11,1005.16
WTG_34,93,7.79,15.69,207.37,76.21,60.65,79.44,981.9,10.91,0.0,182.47,1038.12
WTG_34,94,5.42,20.96,190.0,69.19,59.77,74.74,632.41,7.03,0.0,183.81,342.79
WTG_34,95,12.7,20.18,187.19,84.45,62.99,104.33,1617.84,17.98,1.75,185.65,2000.0
WTG_34,96,3.55,13.67,196.7,67.38,58.26,61.22,540.0,6.0,0.0,184.24,109.41
WTG_34,97,12.49,14.65,190.08,83.24,63.2,96.26,1548.16,17.2,1.22,185.11,2000.0
WTG_34,98,7.54,19.21,220.36,74.57,60.26,83.29,958.31,10.65,0.0,182.11,931.69
WTG_34,99,11.92,21.15,179.5,83.77,62.22,106.97,1514.54,16.83,0.0,182.94,2000.0
WTG_34,100,11.65,17.58,184.39,82.84,63.16,99.96,1464.15,16.27,0.0,182.55,2000.0
WTG_34,101,9.79,24.67,177.24,81.2,60.62,107.87,1260.36,14.0,0.0,184.5,2000.0
WTG_34,102,13.86,14.81,194.1,82.14,64.28,98.42,1741.56,19.35,4.65,182.95,2000.0
WTG_34,103,10.47,22.7,204.11,82.89,63.17,105.57,1287.41,14.3,0.0,184.24,2000.0
WTG_34,104,9.37,17.94,204.19,81.91,62.41,100.42,1212.61,13.47,0.0,182.47,1821.43
WTG_34,105,11.34,21.83,170.36,84.82,62.15,105.14,1446.05,16.07,0.0,183.23,2000.0
WTG_34,106,10.85,23.64,211.93,83.39,62.43,107.75,1355.73,15.06,0.0,182.22,2000.0
WTG_34,107,11.09,15.7,191.88,84.78,62.61,99.13,1418.36,15.76,0.0,181.64,2000.0
WTG_34,108,7.59,20.08,210.98,74.78,61.09,85.46,904.99,10.06,0.0,181.13,953.12
WTG_34,109,8.36,12.9,181.26,77.11,61.13,82.13,1087.05,12.08,0.0,183.61,1287.77
WTG_34,110,7.31,23.87,184.97,74.1,60.39,86.49,923.39,10.26,0.0,183.8,859.61
WTG_34,111,10.41,4.79,166.37,82.72,61.78,85.9,1299.31,14.44,0.0,183.86,2000.0
WTG_34,112,6.86,16.29,193.13,73.7,60.59,74.33,887.05,9.86,0.0,183.99,698.69
WTG_34,113,9.66,17.98,188.48,83.45,61.87,101.25,1205.84,13.4,0.0,180.54,1983.98
WTG_34,114,10.77,15.3,197.79,83.64,62.7,97.63,1343.66,14.93,0.0,181.56,2000.0
WTG_34,115,11.06,20.1,202.28,83.57,63.31,104.73,1394.78,15.5,0.0,182.51,2000.0
WTG_34,116,6.38,12.48,181.81,72.39,61.31,67.55,802.64,8.92,0.0,182.87,584.3
WTG_34,117,4.48,17.55,174.03,69.64,58.65,67.32,569.3,6.33,0.0,182.78,191.4
WTG_34,118,10.35,18.47,173.54,84.12,61.61,102.83,1286.16,14.29,0.0,182.2,2000.0
WTG_34,119,9.16,21.38,198.61,80.47,61.52,99.54,1144.75,12.72,0.0,182.91,1654.14
WTG_34,120,7.93,18.64,194.71,76.17,61.11,85.69,996.87,11.08,0.0,181.85,1115.48
WTG_34,121,10.36,18.96,206.13,84.46,62.19,102.97,1299.8,14.44,0.0,185.19,2000.0
WTG_34,122,8.81,17.32,206.99,81.87,61.48,92.4,1129.26,12.55,0.0,183.8,1507.59
WTG_34,123,11.76,16.95,192.35,84.26,63.86,100.8,1486.75,16.52,0.0,180.61,2000.0
WTG_34,124,7.17,15.0,197.99,74.52,60.06,73.36,888.07,9.87,0.0,183.11,814.27
WTG_34,125,12.11,14.12,193.53,84.93,63.54,99.21,1537.99,17.09,0.27,183.82,2000.0
WTG_34,126,10.2,17.86,192.64,83.38,62.51,101.47,1307.33,14.53,0.0,180.36,2000.0
WTG_34,127,10.08,22.49,183.69,84.99,62.96,105.46,1257.39,13.97,0.0,183.04,2000.0
WTG_34,128,10.97,18.88,186.99,84.83,63.23,102.14,1383.37,15.37,0.0,180.86,2000.0
WTG_34,129,5.69,13.99,197.67,70.76,60.82,67.88,699.15,7.77,0.0,181.31,373.61
WTG_34,130,7.25,23.09,172.28,74.35,62.25,81.93,906.66,10.07,0.0,183.66,829.53
WTG_34,131,8.63,11.5,191.2,78.73,62.35,85.04,1050.15,11.67,0.0,183.87,1412.31
WTG_34,132,10.04,18.8,182.67,84.41,63.53,101.46,1261.44,14.02,0.0,183.09,2000.0
WTG_34,133,10.69,16.71,179.52,83.33,63.53,101.41,1335.04,14.83,0.0,181.83,2000.0
WTG_34,134,8.58,19.89,193.2,78.64,61.65,93.1,1081.52,12.02,0.0,182.61,1384.69
WTG_34,135,6.2,19.67,180.64,71.61,60.49,76.46,780.0,8.67,0.0,182.53,516.83
WTG_34,136,5.72,19.88,201.91,71.65,61.97,74.79,706.15,7.85,0.0,179.61,407.67
WTG_34,137,4.73,20.75,197.48,70.83,60.97,70.93,593.58,6.6,0.0,181.17,252.46
WTG_34,138,10.96,20.95,207.4,85.06,64.36,103.19,1372.8,15.25,0.0,182.6,2000.0
WTG_34,139,7.81,9.94,172.76,77.06,61.08,75.72,976.22,10.85,0.0,182.64,1053.83
WTG_34,140,8.58,19.53,181.68,81.24,62.15,93.98,1076.9,11.97,0.0,182.06,1403.25
WTG_34,141,7.19,23.37,198.36,76.28,62.34,86.46,869.02,9.66,0.0,182.84,841.34
WTG_34,142,7.92,21.58,163.51,78.38,62.86,88.06,1006.23,11.18,0.0,181.23,1096.22
WTG_34,143,7.54,24.01,176.1,77.09,61.73,88.56,941.73,10.46,0.0,184.22,962.81
WTG_34,144,7.16,18.96,212.08,75.38,62.25,81.11,917.46,10.19,0.0,182.54,788.44
WTG_34,145,12.27,19.48,191.71,84.6,63.6,102.96,1533.82,17.04,0.67,182.45,2000.0
WTG_34,146,11.13,21.0,213.53,85.47,65.01,105.55,1382.5,15.36,0.0,183.65,2000.0
WTG_34,147,6.69,16.17,166.82,74.87,62.38,77.76,855.57,9.51,0.0,181.39,671.5
WTG_34,148,6.16,19.8,210.72,73.62,61.31,78.07,800.38,8.89,0.0,179.22,525.86
WTG_34,149,5.97,19.51,213.03,71.67,62.52,76.22,769.97,8.56,0.0,182.4,492.48
WTG_34,150,14.22,14.74,188.17,85.67,65.33,101.61,1792.33,19.91,5.54,179.88,2000.0
WTG_34,151,4.04,20.15,183.62,71.11,61.4,70.82,540.0,6.0,0.0,181.56,137.05
WTG_34,152,8.67,13.58,204.38,81.67,63.16,89.47,1083.08,12.03,0.0,177.92,1453.76
WTG_34,153,8.12,10.88,205.72,78.87,63.11,82.54,1002.49,11.14,0.0,180.74,1203.75
WTG_34,154,6.35,19.0,192.88,73.87,62.8,77.15,761.07,8.46,0.0,178.98,558.66
WTG_34,155,6.45,22.91,189.17,73.91,62.43,81.52,812.69,9.03,0.0,180.5,599.16
WTG_34,156,5.44,16.44,221.25,72.8,61.14,71.88,693.94,7.71,0.0,180.35,354.47
WTG_34,157,11.47,20.77,182.98,87.07,63.72,105.41,1461.67,16.24,0.0,181.66,2000.0
WTG_34,158,13.58,22.88,191.86,86.62,65.27,107.97,1700.33,18.89,3.95,183.57,2000.0
WTG_34,159,14.92,13.22,192.51,86.31,66.48,98.68,1800.0,20.0,7.3,176.46,2000.0
WTG_34,160,11.14,22.5,170.05,85.01,64.84,108.72,1397.43,15.53,0.0,179.62,2000.0
WTG_34,161,6.56,17.92,221.87,76.08,63.73,76.49,843.18,9.37,0.0,182.24,601.83
WTG_34,162,4.72,18.87,207.64,70.71,60.58,72.59,610.71,6.79,0.0,179.2,240.78
WTG_34,163,13.62,11.41,179.98,86.03,66.02,97.26,1711.15,19.01,4.04,181.56,2000.0
WTG_34,164,12.51,15.24,181.64,86.29,64.71,103.83,1580.5,17.56,1.27,182.52,2000.0
WTG_34,165,6.99,20.87,172.73,74.38,63.33,83.39,884.47,9.83,0.0,178.68,776.63
WTG_34,166,12.43,18.49,201.98,86.26,66.84,103.61,1581.3,17.57,1.08,180.73,2000.0
WTG_34,167,7.59,18.76,200.72,79.68,64.11,86.96,988.33,10.98,0.0,179.45,970.26
WTG_34,168,10.6,17.34,209.57,87.0,65.42,105.43,1332.13,14.8,0.0,176.43,2000.0
WTG_34,169,7.59,18.54,176.59,78.45,63.07,84.58,953.09,10.59,0.0,180.41,970.72
WTG_34,170,10.59,19.56,207.93,86.75,65.42,108.36,1297.86,14.42,0.0,177.24,2000.0
WTG_34,171,7.95,20.45,201.41,80.34,65.16,89.55,1028.38,11.43,0.0,179.48,1123.07
WTG_34,172,14.41,18.9,189.96,87.29,67.34,104.46,1800.0,20.0,6.02,179.32,2000.0
WTG_34,173,4.17,14.86,184.78,72.98,62.35,68.18,540.0,6.0,0.0,180.0,192.99
WTG_34,174,3.67,18.53,188.86,74.08,63.72,71.32,540.0,6.0,0.0,179.55,129.94
WTG_34,175,8.76,18.46,195.05,82.97,65.89,95.85,1095.08,12.17,0.0,178.81,1474.01
WTG_34,176,7.83,12.94,205.61,78.71,65.79,82.23,994.15,11.05,0.0,177.94,1032.24
WTG_34,177,5.64,22.89,208.97,74.35,63.23,82.24,703.94,7.82,0.0,179.0,412.65
WTG_34,178,5.94,13.43,192.3,73.06,63.76,73.02,737.39,8.19,0.0,179.79,470.41
WTG_34,179,5.83,23.08,182.37,75.03,63.38,80.62,755.58,8.4,0.0,177.42,404.6
WTG_34,180,9.93,19.15,208.2,87.32,67.2,106.6,1273.1,14.15,0.0,177.34,2000.0
WTG_34,181,11.15,14.51,187.89,87.75,66.87,104.35,1387.48,15.42,0.0,177.52,2000.0
WTG_34,182,8.75,14.95,184.08,84.22,64.97,92.38,1095.88,12.18,0.0,178.34,1459.86
WTG_34,183,8.68,16.47,207.98,82.23,65.21,94.78,1128.53,12.54,0.0,179.14,1437.38
WTG_34,184,9.5,21.75,200.92,86.08,65.97,107.42,1190.14,13.22,0.0,182.12,1865.66
WTG_34,185,12.79,19.28,195.28,87.92,68.03,108.13,1582.84,17.59,1.99,179.03,2000.0
WTG_34,186,7.72,14.54,208.08,81.01,64.32,84.67,953.59,10.6,0.0,177.59,1019.79
WTG_34,187,12.26,12.39,206.78,87.6,67.83,99.31,1535.11,17.06,0.66,175.87,2000.0
WTG_34,188,9.24,19.77,208.65,84.56,65.7,104.69,1129.95,12.56,0.0,178.75,1740.97
WTG_34,189,12.26,18.29,200.76,87.83,67.71,107.41,1553.22,17.26,0.66,183.07,2000.0
WTG_34,190,8.12,17.15,176.75,81.19,65.92,92.68,997.31,11.08,0.0,177.21,1200.64
WTG_34,191,6.3,21.59,230.77,76.68,65.33,83.64,811.1,9.01,0.0,175.7,533.73
WTG_34,192,13.33,18.52,196.8,90.04,67.62,109.34,1665.43,18.5,3.32,180.4,2000.0
WTG_34,193,6.4,18.54,206.43,76.46,65.43,80.97,794.32,8.83,0.0,175.99,588.87
WTG_34,194,11.94,22.35,190.54,88.64,67.24,113.04,1522.48,16.92,0.0,176.3,2000.0
WTG_34,195,8.05,14.03,188.49,82.48,65.96,88.35,1012.06,11.25,0.0,176.5,1154.88
WTG_34,196,4.74,18.64,184.8,73.96,63.61,73.96,576.54,6.41,0.0,177.35,231.24
WTG_34,197,7.74,22.48,195.35,81.76,65.54,95.11,956.3,10.63,0.0,175.49,1008.42
WTG_34,198,4.72,9.57,217.96,74.33,66.09,64.98,583.16,6.48,0.0,174.8,212.54
WTG_34,199,3.8,16.47,212.05,75.65,64.88,72.97,540.0,6.0,0.0,177.75,114.65
WTG_34,200,11.79,16.83,226.92,88.94,68.58,105.92,1508.21,16.76,0.0,173.48,2000.0
WTG_34,201,9.15,18.76,184.22,87.17,66.4,103.14,1192.17,13.25,0.0,174.42,1700.38
WTG_34,202,7.08,16.35,195.8,81.08,66.8,83.11,909.58,10.11,0.0,173.86,771.28
WTG_34,203,10.84,26.99,181.18,89.16,68.42,118.5,1378.76,15.32,0.0,175.63,2000.0
WTG_34,204,10.32,17.33,205.74,89.89,67.38,107.27,1290.85,14.34,0.0,174.97,2000.0
WTG_34,205,5.99,25.14,192.02,78.83,66.7,87.49,736.21,8.18,0.0,174.29,474.36
WTG_34,206,10.23,24.5,197.36,90.97,67.04,114.35,1288.86,14.32,0.0,174.74,2000.0
WTG_34,207,7.44,18.97,185.41,80.79,66.98,90.64,920.6,10.23,0.0,174.6,913.12
WTG_34,208,10.86,8.99,210.65,89.77,69.11,102.04,1377.14,15.3,0.0,176.8,2000.0
WTG_34,209,5.22,17.48,185.67,75.75,66.63,75.99,642.05,7.13,0.0,173.04,294.82
WTG_34,210,10.66,21.53,218.39,90.21,68.37,113.87,1323.64,14.71,0.0,171.86,2000.0
WTG_34,211,5.23,17.06,219.55,78.48,66.64,74.85,665.66,7.4,0.0,171.58,312.04
WTG_34,212,7.92,16.03,204.96,83.69,67.89,92.31,1027.02,11.41,0.0,174.83,1116.67
WTG_34,213,3.0,15.21,208.29,76.09,66.14,70.78,540.0,6.0,0.0,172.54,47.8
WTG_34,214,12.58,19.09,195.27,91.44,70.31,111.92,1633.6,18.15,1.44,171.21,2000.0
WTG_34,215,8.04,28.0,180.06,85.53,67.58,105.72,1028.41,11.43,0.0,172.79,1161.67
WTG_34,216,9.51,21.15,206.35,90.04,70.09,110.44,1227.16,13.64,0.0,173.82,1893.75
WTG_34,217,8.47,16.63,198.04,87.11,68.41,97.8,1047.4,11.64,0.0,172.69,1347.61
WTG_34,218,6.54,16.74,204.76,82.03,68.82,81.24,813.87,9.04,0.0,173.92,593.74
WTG_34,219,7.05,17.08,235.3,83.89,68.8,86.36,874.1,9.71,0.0,171.63,765.19
WTG_34,220,7.22,16.68,184.44,82.68,68.61,88.54,946.8,10.52,0.0,172.62,814.66
WTG_34,221,11.62,19.22,189.42,93.25,70.48,111.14,1460.58,16.23,0.0,174.15,2000.0
WTG_34,222,6.4,15.17,215.13,80.77,67.94,81.64,789.28,8.77,0.0,171.62,569.54
WTG_34,223,8.71,18.78,208.4,88.49,70.34,102.27,1093.51,12.15,0.0,170.95,1429.16
WTG_34,224,10.29,18.89,187.86,94.15,72.53,113.85,1273.21,14.15,0.0,171.78,2000.0
WTG_34,225,9.52,13.76,204.3,93.25,70.63,106.95,1255.43,13.95,0.0,170.9,1912.85
WTG_34,226,8.58,13.1,181.05,87.64,71.0,96.95,1078.47,11.98,0.0,173.06,1365.53
WTG_34,227,8.19,18.64,218.0,87.96,70.52,98.48,1026.55,11.41,0.0,169.76,1220.27
WTG_34,228,7.37,19.04,188.62,84.42,71.8,91.35,896.0,9.96,0.0,170.94,881.52
WTG_34,229,10.95,18.93,208.42,93.47,72.78,114.87,1387.08,15.41,0.0,169.93,2000.0
WTG_34,230,10.84,20.51,216.43,94.81,73.42,117.83,1378.09,15.31,0.0,172.23,2000.0
WTG_34,231,8.24,20.25,189.03,87.16,71.78,101.79,1049.68,11.66,0.0,168.3,1241.87
WTG_34,232,13.27,28.95,201.6,92.6,74.22,124.54,1622.74,18.03,3.17,168.38,2000.0
WTG_34,233,8.49,16.17,204.29,89.85,69.42,99.26,1053.28,11.7,0.0,168.52,1347.52
WTG_34,234,11.85,18.74,175.18,95.07,74.29,113.78,1517.87,16.87,0.0,169.93,2000.0
WTG_34,235,6.52,19.75,196.11,82.78,71.44,91.47,836.69,9.3,0.0,169.36,597.35
WTG_34,236,12.01,14.06,184.31,94.38,72.87,111.02,1500.95,16.68,0.02,168.37,2000.0
